1.250000000000000069e-02 6.937354189999999653e+04 3.371099779999999737e+04 -2.525021359999999913e+04
1.750000000000000167e-02 9.462817969999999332e+04 -5.039504039999999804e+04 -4.095949070000000211e+04
2.249999999999999917e-02 6.927764919999999984e+04 1.709403910000000033e+05 1.645328969999999972e+05
2.750000000000000014e-02 7.852764620000000286e+04 2.876815769999999975e+04 -1.922097920000000158e+04
3.250000000000000111e-02 6.155051939999999740e+04 4.940145399999999790e+04 -4.975185240000000340e+04
3.749999999999999861e-02 5.065104340000000229e+04 2.707881000000000131e+04 4.508231119999999805e+02
4.250000000000000305e-02 4.078516649999999936e+04 1.228215410000000020e+03 1.112436179999999922e+03
4.750000000000000056e-02 4.307036830000000191e+04 1.009227640000000065e+04 6.473484750000000076e+02
5.249999999999999806e-02 3.973696740000000136e+04 3.896968539999999848e+03 -2.059648920000000089e+03
5.750000000000000250e-02 3.206179690000000119e+04 9.164699080000000322e+02 5.437403009999999995e+03
6.250000000000000000e-02 3.446502320000000327e+04 1.572271030000000064e+04 7.935604440000000068e+03
6.750000000000000444e-02 2.841384969999999885e+04 1.755201380000000063e+04 1.266820809999999983e+04
7.249999999999999500e-02 2.878505210000000079e+04 1.237003210000000036e+04 -4.344805180000000291e+03
7.749999999999999944e-02 2.442095729999999821e+04 1.322054379999999946e+04 -2.897056029999999964e+02
8.250000000000000389e-02 2.327112830000000031e+04 7.231794869999999719e+03 -6.180080810000000383e+03
8.749999999999999445e-02 1.897580229999999938e+04 3.690032220000000052e+03 -2.124464969999999994e+03
9.249999999999999889e-02 1.987295030000000042e+04 6.790112110000000030e+03 5.951762899999999718e+03
9.750000000000000333e-02 1.631762670000000071e+04 7.786172169999999824e+03 1.642435719999999947e+03
1.024999999999999939e-01 1.657078459999999905e+04 2.116966600000000199e+03 -2.126119129999999871e+02
1.074999999999999983e-01 1.668418119999999908e+04 5.878225190000000111e+03 9.566658330000000205e+02
1.125000000000000028e-01 1.272963440000000082e+04 7.449256449999999859e+03 3.598099639999999795e+02
1.174999999999999933e-01 1.345362219999999979e+04 1.363712350000000015e+03 -1.391577129999999897e+03
1.224999999999999978e-01 1.302801250000000073e+04 4.701152759999999944e+03 2.754287530000000061e+03
1.275000000000000022e-01 1.249341959999999926e+04 3.516422540000000026e+03 1.786725410000000011e+03
1.325000000000000067e-01 1.250245130000000063e+04 3.803349880000000212e+03 2.474590130000000045e+03
1.375000000000000111e-01 1.149179759999999987e+04 4.607424439999999777e+03 -6.315735320000000002e+02
1.424999999999999878e-01 9.711081749999999374e+03 1.851666760000000068e+03 4.486565840000000094e+02
1.474999999999999922e-01 9.954727639999999155e+03 3.617215639999999894e+03 1.907186249999999973e+03
1.524999999999999967e-01 9.334630139999999301e+03 2.175278479999999945e+03 -1.503151249999999891e+03
1.575000000000000011e-01 9.400845939999999246e+03 1.942951009999999997e+03 3.966289859999999976e+02
