1.007077668981553931e+00 9.565315719314323450e-01 2.593661816027224454e+00
8.238610645507269403e-01 7.418211471536930723e-01 6.034032102145751031e-01
1.008981858865885206e+00 9.556231349471584480e-01 4.386108173289859358e-01
1.005940993011319451e+00 9.312730673140886539e-01 1.357430849403901574e+00
8.263948375588568984e-01 7.676663791200704079e-01 7.886142222087968445e-01
1.002926095778806426e+00 9.797495072381722236e-01 1.086975259014841599e+00
1.003223002800820662e+00 9.889095534489008577e-01 1.458406704068887949e+00
1.003153801155014735e+00 9.720732256645080449e-01 1.431282150827083210e+00
1.004206281545682700e+00 9.512620626037111560e-01 1.602036339271401655e+00
8.531164139900848653e-01 8.165229028571464598e-01 8.180644202109006446e-01
8.331906828530963871e-01 7.868261297064532700e-01 8.500716999564476017e-01
1.001590113649170721e+00 1.009945988430646091e+00 1.080065982486144271e+00
1.003101992011030896e+00 9.949034935926587275e-01 5.710390027481174746e-01
1.009915938121795698e+00 1.044349495676587969e+00 1.118265022877040327e+00
1.007300882548597398e+00 1.031149611399451160e+00 1.195293451239195504e+00
1.007173319818332358e+00 1.009878155211575423e+00 1.059342061300242888e+00
1.009480186961979387e+00 9.933040248682822870e-01 9.913644435929647170e-01
8.683847625102650847e-01 8.316718442692138114e-01 8.876318639907592178e-01
9.997125215798626785e-01 1.005765486679578880e+00 1.069688056735860426e+00
8.481564228397194816e-01 7.957054116828808921e-01 8.228859222496487380e-01
1.005654127144556487e+00 1.020357679367129622e+00 1.154918914948002806e+00
1.005065412532033298e+00 1.000747119925860185e+00 8.941426204126677879e-01
1.007984070034936286e+00 9.915811008889716671e-01 1.069136888331431390e+00
1.008064943442089190e+00 1.009978189435344120e+00 1.096834297428360916e+00
1.005865258650381566e+00 1.002484443797277081e+00 1.174367098063286541e+00
1.005766335568337499e+00 9.876887907186543414e-01 1.181347197042272201e+00
1.007983281657481411e+00 9.739493810619632708e-01 1.000618687765479686e+00
1.007965642346680957e+00 9.820131326031272812e-01 9.626623124017817945e-01
8.881962912089698126e-01 8.585258955681730475e-01 8.750203267131539953e-01
8.848250356599454136e-01 8.516428184734694540e-01 8.229135887608737265e-01
1.005034308922919450e+00 1.018890723325487357e+00 9.459347404361164724e-01
1.007937972629299850e+00 1.012341591541535468e+00 8.201350525942334713e-01
8.572111853562265349e-01 7.907627264855645599e-01 7.376644555076732335e-01
1.005299566147811685e+00 1.006213516255125562e+00 9.150938112802933233e-01
1.004837701485858048e+00 9.949271590400714516e-01 6.179820846670105450e-01
1.007357602704841204e+00 9.930814565595602605e-01 6.120432565597673236e-01
1.007326716808235156e+00 9.923317489889631471e-01 3.347429524158224701e-01
1.008292817536698749e+00 1.007520213491728489e+00 3.492155172814250808e-01
1.005939180708753433e+00 1.003744065190951495e+00 4.477716105011215753e-01
1.005690856334466865e+00 9.915574012503587387e-01 6.664826683863276369e-01
1.007598730616870997e+00 9.786935286411960755e-01 5.160474335468808738e-01
1.007493247738389330e+00 9.881408979757297928e-01 4.541020065405236283e-01
1.007572712780909985e+00 9.818624777122608727e-01 6.073296921889270727e-01
9.056427833188550602e-01 8.875948006275878877e-01 9.315299817589492992e-01
1.009634954120792738e+00 1.039052995292097714e+00 1.090813779530124483e+00
8.929584594166907197e-01 8.564770832730431716e-01 8.806090083207662733e-01
1.004636511368582896e+00 1.016444093600259002e+00 1.001553852864152550e+00
1.007597075588394064e+00 1.016131669565258910e+00 9.731329960236596577e-01
1.007050442151333769e+00 1.008899352024296592e+00 9.329287463670644653e-01
8.555149661381237225e-01 7.894513156029837608e-01 7.246846296599752657e-01
1.005514681559933621e+00 1.017123543657470375e+00 9.516459364203344595e-01
1.004946838421554300e+00 1.006870501976294463e+00 8.310589691357175290e-01
1.007250286294435693e+00 1.005424950753688762e+00 1.059691675562601132e+00
1.007069457499677023e+00 1.007219960549600835e+00 1.148583615166166583e+00
1.007103717919520802e+00 1.003684851698982916e+00 1.545980235135976155e+00
1.008429983399126151e+00 1.029603177573866768e+00 8.848415374979690107e-01
1.006162447303458496e+00 1.024620751855542800e+00 1.045787442812575962e+00
1.005962226724856912e+00 1.012627055384942576e+00 1.227458519240721913e+00
1.007652228228540281e+00 9.979965180533282298e-01 9.431791435141226865e-01
1.007444122822900301e+00 1.008158766944831974e+00 9.019145209502642535e-01
1.007414331988060630e+00 1.002815213734298938e+00 1.171987312171010931e+00
1.007592920563414207e+00 9.972272598282405642e-01 1.108466669707191876e+00
