1.250000000000000069e-02 1.095211729999999952e+05 6.555052569999999832e+04 -9.212874959999999555e+04
1.750000000000000167e-02 8.569379330000000482e+04 1.126798579999999929e+05 -8.824640389999999570e+02
2.249999999999999917e-02 4.924992109999999957e+04 -6.631144439999999304e+04 2.203024740000000020e+04
2.750000000000000014e-02 7.840409130000000005e+04 5.671362200000000303e+04 -3.672347320000000036e+04
3.250000000000000111e-02 6.776879110000000219e+04 4.231147160000000440e+03 -3.742133159999999771e+04
3.749999999999999861e-02 3.143615260000000126e+04 1.666649750000000040e+03 -1.151330800000000090e+04
4.250000000000000305e-02 4.749105829999999696e+04 2.859966200000000026e+04 -8.031887219999999616e+03
4.750000000000000056e-02 3.416545219999999972e+04 1.249529340000000047e+04 2.290191739999999845e+04
5.249999999999999806e-02 3.494379379999999946e+04 1.443423129999999946e+04 2.546947580000000016e+04
5.750000000000000250e-02 3.423131850000000122e+04 1.289964609999999993e+04 -5.464101800000000367e+03
6.250000000000000000e-02 3.246326800000000003e+04 1.329379190000000017e+04 8.332662090000000035e+02
6.750000000000000444e-02 3.145135580000000118e+04 1.708574829999999929e+04 6.377263130000000274e+03
7.249999999999999500e-02 2.665005589999999938e+04 6.771715110000000095e+03 -7.578887740000000122e+03
7.749999999999999944e-02 2.535672739999999976e+04 1.256527380000000085e+04 -8.495236510000000635e+03
8.250000000000000389e-02 2.221488509999999951e+04 8.182535609999999906e+03 6.739186020000000099e+03
8.749999999999999445e-02 1.907705340000000069e+04 1.144141400000000067e+04 3.962637520000000222e+03
9.249999999999999889e-02 1.826172729999999865e+04 5.194065059999999903e+03 -1.769520109999999931e+03
9.750000000000000333e-02 1.759696940000000177e+04 -5.089023310000000038e+02 -5.972719220000000178e+02
1.024999999999999939e-01 1.726435770000000048e+04 1.149862830000000031e+04 3.867900099999999838e+03
1.074999999999999983e-01 1.510199359999999979e+04 3.344575670000000173e+03 -2.608940549999999803e+03
1.125000000000000028e-01 1.485881019999999990e+04 6.592491399999999885e+03 3.172094239999999900e+03
1.174999999999999933e-01 1.304580810000000019e+04 5.018060480000000098e+03 1.108181260000000066e+03
1.224999999999999978e-01 1.336183289999999943e+04 2.029725230000000010e+03 -8.721225279999999884e+02
1.275000000000000022e-01 1.274227369999999974e+04 3.399553359999999884e+03 -1.414853779999999915e+03
1.325000000000000067e-01 1.082614409999999953e+04 5.031763210000000072e+03 -1.480244909999999891e+03
1.375000000000000111e-01 1.216426540000000023e+04 3.432168810000000121e+03 -5.979786820000000489e+02
1.424999999999999878e-01 1.067136349999999948e+04 2.600208489999999983e+03 1.067970450000000028e+03
1.474999999999999922e-01 1.025065420000000086e+04 4.257855279999999766e+03 1.739027140000000031e+02
1.524999999999999967e-01 9.813627699999999095e+03 5.000750310000000354e+03 1.686385939999999891e+03
1.575000000000000011e-01 8.919986370000000534e+03 2.037442009999999982e+03 -1.853912820000000011e+03
1.625000000000000056e-01 8.022347060000000056e+03 4.011154730000000200e+03 2.176405000000000200e+03
1.675000000000000100e-01 7.437506879999999910e+03 2.464747609999999895e+03 2.621177970000000187e+03
1.724999999999999867e-01 7.738360679999999775e+03 1.793264899999999898e+03 -2.834262780000000021e+03
1.774999999999999911e-01 7.376467209999999795e+03 1.884811079999999947e+03 1.155530790000000025e+03
1.824999999999999956e-01 6.761667159999999967e+03 1.792397549999999910e+03 1.714958900000000085e+03
1.875000000000000000e-01 6.313380790000000161e+03 1.871421270000000050e+03 -4.052037169999999833e+02
1.925000000000000044e-01 6.717842819999999847e+03 2.089181489999999940e+03 1.465354109999999991e+03
1.975000000000000089e-01 6.039736189999999624e+03 9.201424500000000535e+02 -1.819770000000000110e+01
2.025000000000000133e-01 5.884451519999999618e+03 1.587863270000000057e+03 -2.149686529999999891e+02
2.074999999999999900e-01 5.878393469999999979e+03 4.010000800000000254e+02 1.269351439999999911e+03
2.124999999999999944e-01 5.617587010000000191e+03 1.726893209999999954e+03 3.407482160000000135e+02
2.174999999999999989e-01 5.375013509999999769e+03 2.135882660000000044e+02 -1.081520280000000014e+02
2.225000000000000033e-01 5.044781619999999748e+03 4.103308420000000183e+02 4.996682279999999992e+02
2.275000000000000078e-01 4.924670180000000073e+03 1.233530359999999973e+03 2.448795010000000048e+02
2.325000000000000122e-01 4.637731929999999920e+03 8.399688680000000431e+02 -4.735037659999999846e+02
