5.500000000000000028e-02 5.500000000000000028e-02 5.500000000000000028e-02 7.228249520000000000e+09 7.512169361291485184e+18
6.500000000000000222e-02 3.500000000000000333e-02 3.500000000000000333e-02 5.349517700000000000e+09 1.297141340483186074e+19
6.500000000000000222e-02 4.499999999999999833e-02 2.500000000000000139e-02 7.494123020000000000e+09 6.631855545983543296e+18
6.500000000000000222e-02 4.499999999999999833e-02 3.500000000000000333e-02 5.770074640000000000e+09 3.238127305382013440e+18
6.500000000000000222e-02 4.499999999999999833e-02 4.499999999999999833e-02 8.468725520000000298e+07 4.380749880453626880e+18
6.500000000000000222e-02 5.500000000000000028e-02 1.499999999999999944e-02 8.601111200000000000e+09 1.144465890453316608e+19
6.500000000000000222e-02 5.500000000000000028e-02 2.500000000000000139e-02 5.156650840000000000e+09 4.406587358760725504e+18
6.500000000000000222e-02 5.500000000000000028e-02 3.500000000000000333e-02 3.694576360000000000e+09 2.408541876086725120e+18
6.500000000000000222e-02 5.500000000000000028e-02 4.499999999999999833e-02 2.393310440000000000e+09 1.561732811228262400e+18
6.500000000000000222e-02 5.500000000000000028e-02 5.500000000000000028e-02 2.737534100000000000e+09 2.289610113630425344e+18
6.500000000000000222e-02 6.500000000000000222e-02 1.499999999999999944e-02 1.536533660000000000e+08 1.542495884565649408e+19
6.500000000000000222e-02 6.500000000000000222e-02 2.500000000000000139e-02 5.467979490000000000e+09 6.492299324428109824e+18
6.500000000000000222e-02 6.500000000000000222e-02 3.500000000000000333e-02 3.431959200000000000e+09 3.558570833852669952e+18
6.500000000000000222e-02 6.500000000000000222e-02 4.499999999999999833e-02 5.898437180000000000e+09 2.436794147129330176e+18
6.500000000000000222e-02 6.500000000000000222e-02 5.500000000000000028e-02 1.091925110000000000e+09 1.753314399114045440e+18
6.500000000000000222e-02 6.500000000000000222e-02 6.500000000000000222e-02 5.888612220000000000e+09 4.272615499848761344e+18
7.499999999999999722e-02 4.499999999999999833e-02 3.500000000000000333e-02 2.949131650000000000e+09 2.944625174109505536e+18
7.499999999999999722e-02 4.499999999999999833e-02 4.499999999999999833e-02 3.020070380000000000e+09 3.082139471195736064e+18
7.499999999999999722e-02 5.500000000000000028e-02 2.500000000000000139e-02 7.925489310000000000e+09 3.969563383305516032e+18
7.499999999999999722e-02 5.500000000000000028e-02 3.500000000000000333e-02 3.507882760000000000e+09 1.776144300978130432e+18
7.499999999999999722e-02 5.500000000000000028e-02 4.499999999999999833e-02 2.462061470000000000e+09 1.222436062237758208e+18
7.499999999999999722e-02 5.500000000000000028e-02 5.500000000000000028e-02 1.609578370000000000e+09 1.655966520606040320e+18
7.499999999999999722e-02 6.500000000000000222e-02 1.499999999999999944e-02 7.732587940000000000e+09 6.359821197530779648e+18
7.499999999999999722e-02 6.500000000000000222e-02 2.500000000000000139e-02 7.453660070000000000e+08 2.821830253543893504e+18
7.499999999999999722e-02 6.500000000000000222e-02 3.500000000000000333e-02 2.810322800000000000e+09 1.500452589939008768e+18
7.499999999999999722e-02 6.500000000000000222e-02 4.499999999999999833e-02 6.467352940000000000e+08 9.052788696772505600e+17
7.499999999999999722e-02 6.500000000000000222e-02 5.500000000000000028e-02 2.707204790000000000e+09 7.093788197544286720e+17
7.499999999999999722e-02 6.500000000000000222e-02 6.500000000000000222e-02 9.893657110000000000e+08 1.041683811260737536e+18
7.499999999999999722e-02 7.499999999999999722e-02 1.499999999999999944e-02 1.812429140000000000e+09 9.959897935651864576e+18
7.499999999999999722e-02 7.499999999999999722e-02 2.500000000000000139e-02 4.897149290000000000e+09 3.858588607739408896e+18
7.499999999999999722e-02 7.499999999999999722e-02 3.500000000000000333e-02 2.097052270000000000e+09 2.265633550344559360e+18
7.499999999999999722e-02 7.499999999999999722e-02 4.499999999999999833e-02 1.436818920000000000e+09 1.373762784639737088e+18
7.499999999999999722e-02 7.499999999999999722e-02 5.500000000000000028e-02 2.060817910000000000e+09 9.392463832802348800e+17
7.499999999999999722e-02 7.499999999999999722e-02 6.500000000000000222e-02 1.726593050000000000e+09 7.921523803702961920e+17
7.499999999999999722e-02 7.499999999999999722e-02 7.499999999999999722e-02 1.674558960000000000e+09 1.751006119251909888e+18
