1.499999999999999944e-02 1.499999999999999944e-02 1.499999999999999944e-02 5.596273730000000000e+08 2.702108260000000000e+10 4.627936460000000000e+10
2.500000000000000139e-02 1.499999999999999944e-02 1.499999999999999944e-02 1.436291250000000000e+10 -4.110661420000000000e+10 1.031288090000000000e+11
2.500000000000000139e-02 2.500000000000000139e-02 1.499999999999999944e-02 -7.084264730000000000e+08 -1.308821290000000000e+10 1.935548640000000000e+10
2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 1.087856340000000000e+10 -1.047037300000000000e+10 1.021114740000000000e+10
3.500000000000000333e-02 2.500000000000000139e-02 1.499999999999999944e-02 1.640392190000000000e+10 4.796516830000000000e+10 1.155481140000000000e+10
3.500000000000000333e-02 2.500000000000000139e-02 2.500000000000000139e-02 1.146214510000000000e+10 3.941834990000000000e+09 -2.342168600000000000e+10
3.500000000000000333e-02 3.500000000000000333e-02 1.499999999999999944e-02 -1.020958720000000000e+09 -9.445738910000000000e+09 3.340168580000000000e+10
3.500000000000000333e-02 3.500000000000000333e-02 2.500000000000000139e-02 6.115346060000000000e+09 5.782689550000000000e+09 -2.579858940000000000e+10
3.500000000000000333e-02 3.500000000000000333e-02 3.500000000000000333e-02 -1.404855400000000000e+09 -2.109761110000000000e+09 8.699262090000000596e+07
4.499999999999999833e-02 2.500000000000000139e-02 2.500000000000000139e-02 9.753595720000000000e+09 -1.692103800000000000e+09 -2.967975020000000000e+10
4.499999999999999833e-02 3.500000000000000333e-02 1.499999999999999944e-02 1.274846200000000000e+09 -1.550227280000000000e+10 -1.319265220000000000e+10
4.499999999999999833e-02 3.500000000000000333e-02 2.500000000000000139e-02 1.041216700000000000e+10 1.412788660000000000e+09 2.925560880000000000e+09
4.499999999999999833e-02 3.500000000000000333e-02 3.500000000000000333e-02 6.376432020000000000e+09 -2.044879600000000000e+09 -5.929653300000000000e+07
4.499999999999999833e-02 4.499999999999999833e-02 1.499999999999999944e-02 5.777031020000000000e+09 -1.329700050000000000e+08 -1.491738940000000000e+10
