1.499999999999999944e-02 1.499999999999999944e-02 1.499999999999999944e-02 2.466205490000000000e+10 5.748931100000000000e+10 -4.574594850000000000e+10
2.500000000000000139e-02 1.499999999999999944e-02 1.499999999999999944e-02 -1.235548670000000000e+10 -4.187663830000000000e+10 -1.095612130000000000e+11
2.500000000000000139e-02 2.500000000000000139e-02 1.499999999999999944e-02 1.640520310000000000e+10 -1.294065110000000000e+10 -7.632523270000000000e+09
2.500000000000000139e-02 2.500000000000000139e-02 2.500000000000000139e-02 -1.948596760000000000e+10 2.420629030000000000e+09 -6.126310470000000000e+09
3.500000000000000333e-02 2.500000000000000139e-02 1.499999999999999944e-02 1.734552970000000000e+10 2.541621360000000000e+10 4.900277930000000000e+10
3.500000000000000333e-02 2.500000000000000139e-02 2.500000000000000139e-02 1.891533960000000000e+10 8.112848070000000000e+09 5.127496700000000000e+09
3.500000000000000333e-02 3.500000000000000333e-02 1.499999999999999944e-02 -3.055616280000000000e+09 -4.093431210000000000e+10 -2.797792630000000000e+10
3.500000000000000333e-02 3.500000000000000333e-02 2.500000000000000139e-02 1.306535670000000000e+10 5.772194120000000000e+09 -3.924256990000000000e+09
3.500000000000000333e-02 3.500000000000000333e-02 3.500000000000000333e-02 1.227024280000000000e+10 -2.770207920000000000e+09 1.228403640000000000e+09
4.499999999999999833e-02 2.500000000000000139e-02 2.500000000000000139e-02 3.072555810000000000e+10 2.102040350000000000e+10 1.881189740000000000e+10
4.499999999999999833e-02 3.500000000000000333e-02 1.499999999999999944e-02 1.677192880000000000e+10 1.127476550000000000e+10 4.521137270000000000e+10
4.499999999999999833e-02 3.500000000000000333e-02 2.500000000000000139e-02 -6.233881300000000000e+08 1.712507040000000000e+09 -2.265662320000000000e+10
4.499999999999999833e-02 3.500000000000000333e-02 3.500000000000000333e-02 -4.893999430000000000e+08 -1.516832730000000000e+10 -7.856228430000000000e+09
4.499999999999999833e-02 4.499999999999999833e-02 1.499999999999999944e-02 4.380776030000000000e+09 1.168724880000000000e+10 -3.546099250000000000e+10
4.499999999999999833e-02 4.499999999999999833e-02 2.500000000000000139e-02 6.568522920000000000e+09 -6.123517490000000000e+09 1.550740950000000000e+10
4.499999999999999833e-02 4.499999999999999833e-02 3.500000000000000333e-02 6.755288990000000000e+09 7.575792859999999404e+07 -1.215826350000000000e+09
4.499999999999999833e-02 4.499999999999999833e-02 4.499999999999999833e-02 -7.591677970000000000e+08 -1.589594930000000000e+08 -1.040642530000000000e+09
5.500000000000000028e-02 3.500000000000000333e-02 2.500000000000000139e-02 4.629031700000000000e+09 1.688909830000000000e+10 1.344350610000000000e+10
5.500000000000000028e-02 3.500000000000000333e-02 3.500000000000000333e-02 -2.606381190000000000e+09 -1.763203670000000000e+09 1.358185380000000000e+10
5.500000000000000028e-02 4.499999999999999833e-02 1.499999999999999944e-02 6.004682910000000000e+09 -8.061970390000000000e+09 -3.288374690000000000e+10
5.500000000000000028e-02 4.499999999999999833e-02 2.500000000000000139e-02 4.191691610000000000e+08 3.199417620000000000e+09 2.554041860000000000e+08
5.500000000000000028e-02 4.499999999999999833e-02 3.500000000000000333e-02 2.648704030000000000e+09 5.869168980000000000e+09 7.984542820000000000e+09
5.500000000000000028e-02 4.499999999999999833e-02 4.499999999999999833e-02 4.521837240000000000e+09 -1.282391780000000000e+08 -6.156296590000000000e+09
5.500000000000000028e-02 5.500000000000000028e-02 1.499999999999999944e-02 1.877539350000000000e+09 -3.549863210000000000e+09 2.014118700000000000e+10
5.500000000000000028e-02 5.500000000000000028e-02 2.500000000000000139e-02 4.537910160000000000e+09 5.836952620000000000e+09 7.190060010000000000e+09
5.500000000000000028e-02 5.500000000000000028e-02 3.500000000000000333e-02 -1.199839590000000000e+08 -2.863272080000000000e+08 -1.917426280000000000e+08
5.500000000000000028e-02 5.500000000000000028e-02 4.499999999999999833e-02 2.443269170000000000e+09 -2.219469330000000000e+09 -2.816799020000000000e+09
5.500000000000000028e-02 5.500000000000000028e-02 5.500000000000000028e-02 6.944221510000000000e+09 6.855220800000000000e+09 2.778776490000000000e+09
6.500000000000000222e-02 3.500000000000000333e-02 3.500000000000000333e-02 7.190207840000000000e+09 1.277390320000000000e+10 1.009458570000000000e+10
6.500000000000000222e-02 4.499999999999999833e-02 2.500000000000000139e-02 7.304141700000000000e+09 -1.123945070000000000e+10 -1.902965430000000000e+10
6.500000000000000222e-02 4.499999999999999833e-02 3.500000000000000333e-02 5.613512740000000000e+09 4.957025400000000000e+08 9.924537620000000000e+09
6.500000000000000222e-02 4.499999999999999833e-02 4.499999999999999833e-02 9.518515120000000000e+08 5.223383410000000000e+09 -6.071464270000000000e+09
6.500000000000000222e-02 5.500000000000000028e-02 1.499999999999999944e-02 1.005115970000000000e+10 2.377490080000000000e+10 5.391010410000000000e+09
6.500000000000000222e-02 5.500000000000000028e-02 2.500000000000000139e-02 4.891838620000000000e+09 -5.976263530000000000e+09 5.663694870000000000e+09
6.500000000000000222e-02 5.500000000000000028e-02 3.500000000000000333e-02 3.371639210000000000e+09 -3.669677940000000000e+08 -6.323126640000000000e+09
6.500000000000000222e-02 5.500000000000000028e-02 4.499999999999999833e-02 3.293718980000000000e+09 3.573828260000000000e+09 3.149300560000000000e+09
6.500000000000000222e-02 5.500000000000000028e-02 5.500000000000000028e-02 2.429703750000000000e+09 2.668312030000000000e+09 -1.129329600000000000e+10
6.500000000000000222e-02 6.500000000000000222e-02 1.499999999999999944e-02 -8.597889010000000000e+08 -1.024788230000000000e+10 -2.572715680000000000e+09
6.500000000000000222e-02 6.500000000000000222e-02 2.500000000000000139e-02 5.804405540000000000e+09 -9.993885660000000000e+08 -4.059638020000000000e+09
6.500000000000000222e-02 6.500000000000000222e-02 3.500000000000000333e-02 3.811842500000000000e+09 3.514736970000000000e+09 -7.923630740000000000e+08
6.500000000000000222e-02 6.500000000000000222e-02 4.499999999999999833e-02 4.664980190000000000e+09 -2.717622430000000000e+09 -8.965987710000000000e+08
6.500000000000000222e-02 6.500000000000000222e-02 5.500000000000000028e-02 1.580586160000000000e+09 8.981757029999999702e+07 -9.028226750000000000e+08
6.500000000000000222e-02 6.500000000000000222e-02 6.500000000000000222e-02 6.663402670000000000e+09 1.025942260000000000e+09 1.259049410000000000e+09
7.499999999999999722e-02 4.499999999999999833e-02 3.500000000000000333e-02 3.113770550000000000e+09 4.678924210000000000e+08 3.171282660000000000e+09
7.499999999999999722e-02 4.499999999999999833e-02 4.499999999999999833e-02 2.091094100000000000e+09 -1.205490310000000000e+10 -7.190269540000000000e+09
7.499999999999999722e-02 5.500000000000000028e-02 2.500000000000000139e-02 7.731260710000000000e+09 4.210163820000000000e+09 1.027028840000000000e+09
7.499999999999999722e-02 5.500000000000000028e-02 3.500000000000000333e-02 4.386840700000000000e+09 2.420363110000000000e+08 -8.386552860000000000e+08
7.499999999999999722e-02 5.500000000000000028e-02 4.499999999999999833e-02 2.434733720000000000e+09 3.605003740000000000e+08 -2.237778920000000000e+09
7.499999999999999722e-02 5.500000000000000028e-02 5.500000000000000028e-02 1.214383910000000000e+09 -2.410331620000000000e+09 -4.562767650000000000e+09
7.499999999999999722e-02 6.500000000000000222e-02 1.499999999999999944e-02 7.480289130000000000e+09 8.830061190000000000e+09 1.482041120000000000e+10
7.499999999999999722e-02 6.500000000000000222e-02 2.500000000000000139e-02 3.721975190000000000e+08 -2.924623290000000000e+09 -7.532125010000000000e+09
7.499999999999999722e-02 6.500000000000000222e-02 3.500000000000000333e-02 2.811875590000000000e+09 2.423926490000000000e+09 6.134558400000000000e+09
7.499999999999999722e-02 6.500000000000000222e-02 4.499999999999999833e-02 7.501880510000000000e+08 -1.387628540000000037e+06 2.007915460000000000e+09
7.499999999999999722e-02 6.500000000000000222e-02 5.500000000000000028e-02 2.587092910000000000e+09 -8.212698350000000000e+08 -1.753715900000000000e+09
7.499999999999999722e-02 6.500000000000000222e-02 6.500000000000000222e-02 6.213619140000000000e+08 -2.317770500000000000e+09 -1.369709470000000000e+09
7.499999999999999722e-02 7.499999999999999722e-02 1.499999999999999944e-02 1.538502560000000000e+09 -4.864234940000000000e+09 -2.276735140000000000e+09
7.499999999999999722e-02 7.499999999999999722e-02 2.500000000000000139e-02 4.683235420000000000e+09 -1.534543610000000000e+09 -3.910016640000000000e+09
7.499999999999999722e-02 7.499999999999999722e-02 3.500000000000000333e-02 2.757359940000000000e+09 1.326639150000000000e+09 -3.516523380000000000e+09
7.499999999999999722e-02 7.499999999999999722e-02 4.499999999999999833e-02 1.756306720000000000e+09 -1.595665360000000000e+08 1.734028010000000000e+09
7.499999999999999722e-02 7.499999999999999722e-02 5.500000000000000028e-02 2.126814500000000000e+09 -1.968330570000000000e+09 -2.817251920000000000e+09
7.499999999999999722e-02 7.499999999999999722e-02 6.500000000000000222e-02 1.900256040000000000e+09 1.701115490000000000e+08 -3.490068760000000000e+08
7.499999999999999722e-02 7.499999999999999722e-02 7.499999999999999722e-02 7.461952860000000000e+08 -1.524477430000000000e+09 6.247218379999999702e+07
